begintime,managedelement,eutrancellfdd,CSFB Preparation Success Rate,Inter- Frequency HO Out Success Rate,Intra- Frequency HO Out Success Rate,Downlink Traffic Volume,Uplink Traffic Volume,EUtran Cell Availability,ERAB_Drop_%,ERAB_Drop_Enb%,ERAB_Drop_MME%,S1 Signalling Establishment Success Rate,E-RAB Establishment Success Rate,Cell Downlink Average Throughput (mbit/s),Cell Uplink Average Throughput (mbit/s),RACH Success Rate,InterRat HO Out Success Rate (LTE to WCDMA),RAN Data Retainability,MCS,CQI,DL Data PDCP Packet Loss Rate,UL Data PDCP Packet Loss Rate,LATENCY,Data Calls to GSM/WCDMA Rate,VOLTE Retainability,VOLTE DL Data PDCP Packet Loss Rate,VOLTE UL Data PDCP Packet Loss Rate,VOLTE QCI1 E-RAB Establishment Success Rate,SRVCC SR-2G,SRVCC SR-3G,VOLTE Drop Rate,VOLTE Drop,Volte E-RAB Att,VOLTE Avg Users,Volte ERAB Att,EARLANG Traffic,VOLTE QCI5 E-RAB Establishment Success Rate,RE-EST SR (All QCI),RE-EST SR (QCI-1),RE-EST ATT (QCI-1),RE-EST ATT (All QCI),INTRA FREQ HO PREP#,INTER FREQ HO PREP#,INTRA FREQ HO PREP SR,INTER FREQ HO PREP SR,RRC REJECT#,DLPDCP Average User Throughput,ULPDCP Average User Throughput,PRB Utilization_DL,PRB Utilization_UL,UL_RSSI_WEIGHT_DBM_PUCCH,UL_RSSI_WEIGHT_DBM_PUSCH,BLER_UL,Maximum Connected User Number,Maximum DL Traffic Volume (kbit/s),Avg User,S1 based HO Success Rate,BLER_DL,Maximum UL Traffic Volume (kbit/s),RRC Setup Attempt,MIMO Transmission Rank 2 Rate,X2 based HO Success Rate,RRC Setup Success Rate Bin
2020-08-28,ASELYL,ASELY92L,99.822,100.0,98.341,131872.81787109375,9448.761596679688,100.0,0.229,0.164,0.065,99.995,99.85,2124765.58,452016.44,91.0207429357604,98.101,0.229,24.979,14.345,0.003,0.082,1.385,0.4576,98.56,0.072,0.996,100.0,,100.0,1.4434,32,2182,2.0104166666666665,2182,45.385,99.89,89.97792494481236,91.66666666666667,24,2265,0,0,100.0,100.0,169,24158.66,5184.15,24.38838658564815,13.743874456018519,-103.315467,-107.295026,0.084,199,104205,62.710081018518515,100.0,0.073,37927,166429,,,0
2020-08-28,INBASVL,INBASVL51,100.0,100.0,99.621,439.7916259765625,146.71337890625,99.08564814814815,0.348,0.059,0.29,100.0,99.29,435687.02,344818.32,87.61609907120743,100.0,0.348,23.163,13.439,0.006,0.085,60.661,0.6667,96.67,0.033,0.394,100.0,,,3.3333,1,13,0.0,13,0.715,99.01,57.69230769230769,,0,26,0,0,100.0,100.0,0,18361.5,4288.31,0.8943380176041068,5.427995804081059,-110.593508,-111.287292,0.09,7,42893,0.3522337962962963,98.7179,0.123,7272,870,,,0
2020-08-28,SOBTKL,SOBTKH2L,99.367,,99.78,18088.775634765625,1213.68603515625,100.0,0.073,0.052,0.021,99.993,99.87,1152665.09,310964.7,95.62475620855545,,0.073,23.892,12.832,0.01,0.185,3.869,0.0,99.75,0.15,1.366,99.75,,,0.2513,1,402,0.4166666666666667,402,9.602,99.89,80.0,100.0,2,40,0,0,100.0,,0,31706.39,6134.98,4.977445044160942,5.740538155988598,-107.476584,-110.415671,0.082,32,88751,6.331550925925925,99.0099,0.148,34435,13656,,,0
2020-08-28,SILOSL,SILOS22L,100.0,96.825,96.97,14454.905639648438,407.894287109375,81.13888888888889,0.047,0.012,0.035,99.965,99.89,1223161.7,369758.49,90.60270229239411,98.4,0.047,18.832,12.581,0.002,0.125,3.813,3.8412,100.0,0.063,1.605,100.0,,100.0,0.0,0,48,0.08333333333333333,48,2.343,99.96,75.86206896551724,,0,29,1,3,96.96969696969697,97.61904761904762,0,60918.97,3093.13,5.585926669678378,5.075859707669664,-117.248823,-117.389462,0.036,13,157836,1.6313425925925924,93.3333,0.163,23280,5713,76.24,,0
2020-08-28,ASELYL,ASELY72L,99.945,53.241,96.941,126603.95654296875,12826.095947265625,100.0,0.316,0.175,0.143,99.995,99.91,2240718.94,521400.64,97.21364924109334,98.214,0.316,26.055,14.439,0.004,0.035,1.436,0.3765,98.06,0.089,0.45,99.76,,100.0,1.94,42,2126,2.0,2126,45.009,99.95,86.29385964912281,91.66666666666667,12,912,5,0,99.56293706293707,100.0,0,32595.24,6718.45,20.84791318287037,13.175784710648148,-101.848552,-103.540033,0.059,152,102919,50.249722222222225,57.8397,0.048,37675,118392,,,0
2020-08-28,SOBTKL,SOBTKI2L,100.0,,99.71,14896.764404296875,2582.6552734375,100.0,0.084,0.06,0.024,99.995,99.93,1036860.5,396532.88,48.9992556446944,,0.084,19.373,11.412,0.011,0.099,8.078,0.0157,99.79,0.093,0.545,100.0,,,0.2088,1,482,0.6354166666666666,482,14.971,99.95,81.25,100.0,1,32,0,0,100.0,,0,20835.11,17261.31,5.907385952614608,6.105642401514089,-103.678121,-110.052413,0.058,41,106405,8.139976851851852,98.2533,0.156,39304,21924,,,0
2020-08-28,SOBTKL,SOBTKF2L,100.0,,99.645,12170.437133789062,1193.3294677734375,100.0,0.066,0.021,0.045,99.993,99.83,1029006.14,547677.01,94.92048134486303,,0.066,21.206,12.062,0.011,0.237,3.331,0.0,100.0,0.183,2.105,99.55,,,0.0,0,220,0.22916666666666666,220,5.635,99.86,78.94736842105263,100.0,1,57,0,0,100.0,,0,26138.05,3503.85,4.268164435253984,5.589601324828263,-106.713587,-110.828879,0.086,36,92978,5.076979166666667,99.0,0.149,30841,14126,,,0
2020-08-28,INBASL,INBASGL81,100.0,,100.0,717.28173828125,76.4324951171875,100.0,0.0,0.0,0.0,100.0,97.87,462714.74,298198.49,77.90821771611526,100.0,0.0,23.697,13.817,0.004,0.121,34.945,0.0842,100.0,0.024,0.527,100.0,,,0.0,0,13,0.020833333333333332,13,1.155,98.52,75.0,,0,16,0,0,100.0,,0,21372.12,3523.5,1.0211455324074075,5.398253564814815,-109.876512,-111.954152,0.081,6,49435,0.40930555555555553,100.0,0.115,9270,1097,,,0
2020-08-28,INBASVL,INBASVL62,100.0,98.361,98.058,109.0782470703125,9.3519287109375,99.08564814814815,3.077,0.0,3.077,100.0,100.0,1013552.76,266270.59,41.395908543922985,100.0,3.077,20.552,13.247,0.041,0.066,337.729,4.5113,91.67,0.128,0.163,100.0,,,8.3333,1,9,0.0,9,0.368,100.0,40.0,,0,5,0,0,100.0,100.0,0,6370.02,451.75,0.6383055402538648,4.635471466579154,-112.347845,-112.309443,0.184,3,17937,0.0686574074074074,94.8718,0.129,1275,115,,,0
2020-08-28,SILTEL,SILTE31L,99.123,84.848,40.713,6268.872314453125,1113.748291015625,97.76041666666667,0.382,0.198,0.187,99.958,99.61,889466.15,249093.68,82.86330935251799,97.362,0.382,16.572,11.844,0.003,0.05,40.939,33.7064,100.0,0.094,0.746,98.33,,100.0,0.0,0,120,0.03125,120,1.593,99.62,76.34408602150538,66.66666666666667,3,279,374,5,44.42793462109955,84.84848484848484,0,13645.35,1944.37,5.396577003316249,7.975514983418752,-113.625625,-118.798284,0.127,16,66822,3.3709837962962963,78.6325,0.131,22528,9608,67.245,100.0,0
2020-08-28,INBASL,INBASGL74,100.0,97.79,100.0,4746.17919921875,425.8865966796875,100.0,0.018,0.012,0.006,99.962,99.93,863180.88,668692.14,85.76149285644864,100.0,0.018,25.92,14.588,0.017,0.201,34.121,0.3044,100.0,0.112,0.862,100.0,,,0.0,0,355,0.2604166666666667,355,6.666,99.98,62.5,100.0,2,32,0,0,100.0,100.0,0,58875.83,2806.4,1.1332058333333332,5.14628130787037,-111.555615,-113.028903,0.098,19,138763,2.9005555555555556,100.0,0.101,17843,7817,,,0
2020-08-28,SOBTKL,SOBTKG2L,100.0,100.0,98.515,7933.8101806640625,365.3687744140625,100.0,0.227,0.012,0.215,99.962,99.64,1737051.69,411418.96,87.6426137205512,,0.227,24.446,13.705,0.007,0.01,6.743,0.0327,98.78,0.377,0.171,100.0,,,1.2195,1,79,0.0,79,0.963,99.82,81.81818181818181,,0,11,1,0,99.75247524752476,100.0,0,47441.02,4235.96,1.9818811173288784,4.969204317908338,-110.106293,-111.36358,0.104,10,82211,1.9576967592592591,97.4747,0.095,45284,5302,,,0
2020-08-28,INBASVL,INBASVL42,100.0,100.0,100.0,122.23828125,23.6961669921875,99.08564814814815,0.0,0.0,0.0,100.0,100.0,911992.69,137836.73,82.43992606284658,,0.0,20.529,11.954,0.004,0.088,49.255,0.0,100.0,0.007,0.119,100.0,,,0.0,0,22,0.03125,22,1.496,100.0,33.333333333333336,,0,3,0,0,100.0,100.0,0,41871.03,3492.36,0.6348957700917711,4.630219371549794,-111.266762,-115.110747,0.038,4,68445,0.1647685185185185,100.0,0.112,6217,218,,,0
2020-08-28,ASELYL,ASELY12L,100.0,100.0,99.115,18604.541381835938,1802.005126953125,100.0,1.083,0.378,0.711,99.986,99.71,1674736.94,403871.94,88.82010980729896,96.245,1.083,18.136,11.997,0.027,0.138,5.416,1.9857,95.12,0.349,0.932,99.55,,91.667,4.8828,25,442,0.5416666666666666,442,12.109,99.82,79.91266375545851,77.77777777777777,9,458,0,0,100.0,100.0,0,21262.39,3269.67,7.167310023148148,6.758531863425926,-108.343098,-112.405473,0.117,41,96957,10.604074074074074,65.0,0.123,40051,28827,,,0
2020-08-28,INBASL,INBASGL92,100.0,96.296,99.057,100.49560546875,22.15185546875,100.0,0.226,0.076,0.15,100.0,99.73,504243.88,185519.48,94.26666666666667,100.0,0.226,19.659,13.082,0.028,0.151,96.695,1.5931,98.49,0.041,0.212,100.0,,,1.5152,1,45,0.052083333333333336,45,1.78,99.57,60.0,,0,5,0,0,100.0,100.0,0,42723.71,624.38,0.4768773263888889,4.636867847222222,-116.75657,-117.467063,0.046,6,32314,0.2321875,88.8889,0.127,990,470,,,1
2020-08-28,SOBTKL,SOBTKB2L,100.0,,98.235,8006.3062744140625,4360.3553466796875,100.0,0.096,0.021,0.076,100.0,99.86,1308903.35,532538.58,91.35870855424547,,0.096,26.354,14.297,0.007,0.01,4.349,0.024,98.25,0.2,0.224,100.0,,,1.7544,2,112,0.08333333333333333,112,2.67,100.0,50.0,,0,44,0,0,100.0,,0,48904.45,25002.82,1.969908595768452,6.09425453297023,-109.204107,-112.943296,0.075,19,83348,4.096516203703704,84.4156,0.076,46899,9630,,,0
2020-08-28,SILTEL,SILTE11L,99.823,74.951,90.633,38576.747314453125,10979.031494140625,97.28819444444444,0.703,0.093,0.611,99.959,99.81,1280033.3,797968.42,94.07158572070686,98.347,0.703,19.286,12.872,0.001,0.012,3.114,13.5978,99.74,0.085,0.49,99.43,,95.238,0.2625,1,350,0.16666666666666666,350,4.655,99.85,76.66666666666667,100.0,2,450,60,122,92.40506329113924,76.31067961165049,0,18240.56,9327.17,17.99164934906923,15.54298235795109,-111.260333,-116.855523,0.062,39,92765,11.511493055555556,84.2105,0.124,20131,36451,70.625,99.7326,0
2020-08-28,INBASVL,INBASVL52,100.0,100.0,99.225,433.5506591796875,51.23095703125,99.08564814814815,0.31,0.079,0.233,99.605,99.39,775312.97,210181.45,87.2382851445663,100.0,0.31,19.813,12.561,0.005,0.084,159.153,0.8287,100.0,0.01,0.125,100.0,,,0.0,0,37,0.052083333333333336,37,2.505,99.09,30.0,,0,10,0,0,100.0,100.0,0,26601.67,3466.48,0.6675763997140212,4.678311423916738,-110.703317,-113.214919,0.07,5,116609,0.33550925925925923,97.8723,0.114,2164,510,,,0
2020-08-28,SOBTKL,SOBTKJ2L,100.0,,99.589,11409.685424804688,1218.9432373046875,100.0,0.737,0.053,0.685,100.0,99.87,1032145.76,396014.22,91.7699050930957,,0.737,19.34,11.748,0.008,0.128,4.223,0.0175,99.05,0.129,1.161,100.0,,,0.9524,2,214,0.25,214,5.751,99.92,67.44186046511628,,0,43,0,0,100.0,,0,21282.87,2903.09,4.706132963374029,5.6518392429464335,-106.40174,-111.777908,0.106,24,75245,5.346770833333333,98.4733,0.17,38700,11655,,,0
2020-08-28,INBASL,INBASGL72,100.0,100.0,99.038,893.9835205078125,21.3651123046875,100.0,0.0,0.0,0.0,100.0,99.08,1120871.69,356252.3,84.94271685761048,96.296,0.0,23.871,13.451,0.007,0.028,56.186,7.8717,100.0,0.153,0.192,100.0,,,0.0,0,4,0.0,4,0.264,98.84,64.28571428571429,,0,14,0,0,100.0,100.0,0,64027.56,4477.85,0.6874282175925926,4.629571203703704,-115.97613,-116.508671,0.097,4,53640,0.10833333333333334,94.7368,0.13,2708,262,,,0
2020-08-28,INBASL,INBASGL91,100.0,100.0,97.17,201.26171875,25.94580078125,100.0,0.352,0.0,0.352,100.0,98.64,320543.36,214615.19,74.90952955367914,100.0,0.352,23.164,13.543,0.012,0.148,291.263,2.4648,100.0,0.03,0.255,100.0,,,0.0,0,20,0.052083333333333336,20,0.883,100.0,55.55555555555556,,0,18,0,0,100.0,100.0,0,18706.08,2091.9,0.7925511805555556,5.263008009259259,-110.681406,-112.239243,0.053,4,52271,0.22581018518518517,66.6667,0.119,2518,298,,,0
2020-08-28,SILOSL,SILOS11L,100.0,37.021,92.273,21541.245239257812,1530.826904296875,78.28935185185185,2.228,0.048,2.182,99.952,99.56,918709.22,211495.94,71.75466329434082,97.05,2.228,16.19,12.359,0.001,0.014,11.412,12.3866,100.0,0.044,0.221,100.0,,100.0,0.0,0,97,0.08333333333333333,97,2.694,99.5,53.333333333333336,,0,120,17,142,92.27272727272727,39.57446808510638,0,10610.33,1241.81,19.12226384109159,10.327766648554006,-115.011193,-118.853655,0.105,21,86444,5.533993055555555,91.4286,0.154,18727,21307,64.787,100.0,0
2020-08-28,SILTEL,SILTE12L,100.0,96.79,98.869,15402.587646484375,1135.9205322265625,97.28819444444444,0.368,0.008,0.361,99.971,97.75,1170498.25,447806.06,97.29999169228213,96.416,0.368,16.16,11.948,0.0,0.002,3.025,5.7704,100.0,0.013,0.023,100.0,,50.0,0.0,0,137,0.08333333333333333,137,3.064,99.59,92.24137931034483,,0,116,5,24,98.86877828054298,97.66536964980544,0,25179.16,4779.57,9.996500608346514,5.584127667599465,-117.445339,-118.462123,0.052,15,95217,3.7469212962962963,81.5789,0.195,19611,10500,73.727,100.0,0
2020-08-28,SILTEL,SILTE34L,100.0,92.627,100.0,1191.1380615234375,758.391357421875,97.75925925925925,0.214,0.048,0.166,100.0,99.78,609523.18,432484.5,95.27938342967245,89.474,0.214,15.704,12.049,0.007,0.001,29.169,2.8628,100.0,0.222,0.023,100.0,,100.0,0.0,0,27,0.020833333333333332,27,0.348,99.61,88.88888888888889,100.0,1,27,0,14,100.0,93.54838709677419,0,29571.79,12316.46,0.9080309944764707,5.148665102872718,-114.837936,-115.362429,0.097,12,89152,0.7719328703703704,81.8182,0.162,14388,3566,37.258,100.0,0
2020-08-28,ASELYL,ASELY02L,99.774,,93.151,59663.38342285156,5806.1275634765625,100.0,0.496,0.28,0.218,99.992,99.82,1481391.12,430038.11,85.69764516219213,97.651,0.496,23.903,13.743,0.016,0.115,2.79,0.2441,95.18,0.215,0.841,99.87,,100.0,4.82,79,1509,1.6041666666666667,1509,35.839,99.88,87.83658310120705,100.0,14,1077,0,0,100.0,,0,32121.9,12268.45,12.683974594907408,9.357568113425925,-102.787842,-106.583694,0.072,131,94300,32.992534722222224,33.6538,0.088,44109,87454,,,0
2020-08-28,ASELYL,ASELY42L,99.805,91.667,92.624,32914.08935546875,2332.51708984375,100.0,0.454,0.236,0.219,99.997,99.87,1263984.21,343290.78,91.09790764975543,92.857,0.454,21.416,13.264,0.008,0.059,3.418,0.124,97.37,0.151,0.576,100.0,,100.0,2.6266,14,477,0.6041666666666666,477,13.63,99.91,87.19346049046321,,0,367,3,0,99.76708074534162,100.0,0,27950.07,9481.45,9.336088043981482,6.5737765625,-105.771118,-109.259986,0.059,58,87771,15.725451388888889,80.786,0.088,45506,33297,,,0
2020-08-28,SOBTKL,SOBTKA2L,99.425,,100.0,5771.6573486328125,412.3896484375,100.0,0.09,0.025,0.066,99.973,99.88,1327534.5,303898.25,89.3983424819718,,0.09,26.544,14.543,0.005,0.073,5.241,0.0511,100.0,0.108,0.847,100.0,,,0.0,0,120,0.0625,120,2.073,99.96,57.142857142857146,,0,28,0,0,100.0,,0,58199.24,4194.92,1.4167584898633707,5.041399564741755,-110.525901,-113.07515,0.107,20,94411,2.441747685185185,100.0,0.077,32735,7412,,,0
2020-08-28,SILOSL,SILOS32L,100.0,100.0,100.0,809.96826171875,136.7401123046875,78.29050925925925,0.075,0.075,0.0,100.0,99.83,924711.8,438277.31,96.33286318758815,100.0,0.075,16.518,12.152,0.001,0.006,12.885,10.8275,100.0,0.024,0.056,100.0,,,0.0,0,19,0.0,19,0.305,99.83,71.42857142857143,,0,7,0,0,100.0,100.0,0,37141.24,18694.17,4.111528442028986,4.698993946256039,-113.856798,-113.490579,0.078,6,80345,0.3178125,,0.427,44206,1135,63.654,100.0,0
2020-08-28,SILOSL,SILOS34L,100.0,98.598,100.0,4710.6953125,331.986083984375,78.29050925925925,0.017,0.0,0.017,99.978,99.95,1084158.09,415366.11,99.18067226890756,94.737,0.017,20.364,13.371,0.0,0.001,6.065,1.5264,100.0,0.025,0.035,100.0,,,0.0,0,39,0.0,39,0.368,99.91,75.0,100.0,1,4,0,1,100.0,99.53271028037383,0,73472.19,14579.11,1.210308392590244,4.818544121865423,-114.044299,-115.440754,0.034,11,66497,1.224525462962963,50.0,0.133,22960,4448,77.766,100.0,0
2020-08-28,INBASVL,INBASVL41,100.0,100.0,99.627,219.6326904296875,85.991455078125,99.08564814814815,2.063,0.0,2.063,100.0,99.11,445711.92,250936.53,81.38091543832428,,2.063,21.809,13.575,0.034,0.021,196.405,0.0,95.83,0.125,0.039,100.0,,,4.1667,1,9,0.020833333333333332,9,0.749,100.0,57.142857142857146,,0,7,0,0,100.0,100.0,0,9683.14,926.26,0.878219708867584,5.322221701319706,-110.61179,-112.032816,0.085,6,87760,0.21310185185185185,100.0,0.146,7522,653,,,0
2020-08-28,SOBTKL,SOBTKE2L,100.0,100.0,99.894,16969.891723632812,1137.5103759765625,100.0,0.071,0.06,0.01,99.995,99.88,1315936.23,385581.5,93.84983157665978,,0.071,22.409,12.357,0.007,0.065,26.843,0.0,100.0,0.108,0.442,100.0,,,0.0,0,369,0.4166666666666667,369,9.664,99.91,76.47058823529412,,0,34,0,0,100.0,100.0,0,30567.08,13105.14,4.934137656693576,5.7850464502260595,-104.084661,-110.568495,0.065,39,87173,8.026724537037037,99.7222,0.156,41741,22291,,,0
2020-08-28,INBASL,INBASGL82,100.0,100.0,99.153,926.1141357421875,252.711669921875,100.0,0.067,0.045,0.022,100.0,99.9,1089853.33,361190.07,91.81451612903226,100.0,0.067,23.163,12.4,0.005,0.098,22.627,0.0347,100.0,0.023,0.291,100.0,,,0.0,0,130,0.07291666666666667,130,2.422,99.9,66.66666666666667,,0,3,0,0,100.0,100.0,0,39056.51,14357.86,1.023115798611111,4.782281446759259,-117.080137,-118.216226,0.072,11,102209,0.8270833333333333,87.5,0.105,37861,1848,,,1
2020-08-28,INBASVL,INBASVL44,100.0,99.167,100.0,3867.9552001953125,302.7322998046875,99.08564814814815,0.026,0.013,0.013,99.988,99.96,1045491.95,409362.94,95.51249362570117,100.0,0.026,24.621,14.002,0.004,0.21,116.108,0.0497,100.0,0.024,0.724,100.0,,,0.0,0,281,0.22916666666666666,281,6.081,99.95,100.0,100.0,1,2,0,0,100.0,100.0,0,59424.83,3289.09,0.9797048006375847,4.967214739457584,-108.695216,-113.126969,0.072,15,122632,2.454189814814815,100.0,0.095,26125,8019,,,0
2020-08-28,SOBTKL,SOBTKD2L,100.0,,99.561,2231.275634765625,254.294189453125,100.0,0.101,0.029,0.072,99.965,99.93,856771.49,413357.76,96.48782380906181,,0.101,19.824,11.863,0.007,0.034,45.409,0.009,100.0,0.199,0.587,100.0,,,0.0,0,77,0.0,77,0.57,99.96,78.57142857142857,,0,14,0,0,100.0,,0,34797.74,8550.57,0.9014958000864516,4.798707454700515,-109.480982,-113.841068,0.057,18,89862,2.2872106481481485,94.5652,0.167,44238,8711,61.975,,0
2020-08-28,INBASL,INBASGL71,100.0,100.0,99.692,266.3699951171875,23.636962890625,100.0,0.185,0.196,0.0,100.0,98.56,389524.89,242386.87,11.463448856461344,100.0,0.185,22.266,13.651,0.354,3.16,613.315,4.2654,93.1,2.101,12.735,100.0,,,6.8966,2,17,0.0,17,0.485,99.06,76.66666666666667,100.0,2,30,0,0,100.0,100.0,0,5295.5,162.27,1.0053441898148148,5.528704560185186,-96.868834,-98.924016,0.379,5,31668,0.21930555555555556,100.0,0.381,2078,602,,,0
2020-08-28,INBASVL,INBASVL54,100.0,100.0,100.0,4643.0223388671875,416.0361328125,99.08564814814815,0.005,0.005,0.0,99.99,99.95,988164.05,694478.95,94.85683987274655,100.0,0.005,25.254,14.373,0.008,0.254,58.009,0.092,100.0,0.061,1.176,100.0,,,0.0,0,374,0.20833333333333334,374,5.318,99.98,61.53846153846154,100.0,1,13,0,0,100.0,100.0,0,56738.07,1611.84,1.112535970464135,5.24477709798406,-108.671185,-112.691302,0.12,18,81378,3.2932754629629626,100.0,0.104,14579,9785,,,0
2020-08-28,SOBTKL,SOBTKC2L,100.0,,99.202,12701.640869140625,777.3297119140625,100.0,0.125,0.015,0.11,100.0,99.92,1386079.65,361467.11,92.90313549832027,,0.125,19.129,11.471,0.006,0.052,10.793,0.0123,98.31,0.126,0.469,100.0,,,1.6949,4,239,0.16666666666666666,239,4.589,99.88,75.0,,0,28,0,0,100.0,,0,38090.1,17795.99,3.1551416684123548,5.1704057910294905,-107.535434,-113.15697,0.039,21,126132,4.010856481481482,97.0874,0.139,47165,11564,66.254,,0
2020-08-28,SILTEL,SILTE14L,100.0,97.429,99.774,21660.786987304688,1307.2530517578125,97.28703703703704,0.111,0.03,0.082,99.979,99.83,1399603.56,395781.18,96.35482133237565,99.39,0.111,18.161,12.473,0.001,0.008,3.643,3.5437,100.0,0.054,0.263,100.0,,100.0,0.0,0,133,0.0625,133,1.959,99.79,85.5421686746988,,0,83,0,18,100.0,97.56427604871448,0,36848.72,4922.18,5.3129818582240285,5.846625410653883,-113.873605,-115.230841,0.045,19,159759,3.4317592592592594,100.0,0.122,42255,9602,62.494,97.1429,0
2020-08-28,SILTEL,SILTE21L,100.0,41.985,44.595,40631.666748046875,1946.3643798828125,97.75810185185185,0.528,0.144,0.388,99.935,98.85,1378143.86,298442.91,51.8042563497109,95.451,0.528,15.167,11.616,0.002,0.022,10.112,26.7225,98.68,0.111,0.563,98.17,,80.769,1.3216,3,219,0.16666666666666666,219,4.786,98.42,77.89412449098313,88.88888888888889,9,1719,639,340,49.20508744038156,48.091603053435115,0,13380.23,1653.66,22.60372199245174,10.469536228039502,-113.303127,-118.377533,0.088,21,128009,8.763796296296297,80.5941,0.124,16958,28135,56.813,100.0,0
2020-08-28,SOBTKL,SOBTKK2L,100.0,,100.0,699.6051025390625,34.061767578125,100.0,0.0,0.0,0.0,100.0,99.92,743060.2,264032.53,86.63711209626346,,0.0,17.874,11.999,0.007,0.003,109.193,0.0,100.0,0.277,0.022,100.0,,,0.0,0,16,0.0,16,0.125,100.0,25.0,,0,4,0,0,100.0,,0,35019.49,8943.64,0.6255796249780945,4.625645096092062,-111.64649,-113.51084,0.05,8,77968,0.2494097222222222,100.0,0.172,2860,715,77.809,,0
2020-08-28,ASELYL,ASELY52L,100.0,98.276,95.89,19190.651000976562,3524.7100830078125,100.0,0.707,0.459,0.249,99.991,99.8,1581288.52,592768.89,89.40308273956667,100.0,0.707,21.45,13.658,0.007,0.045,3.562,0.1558,98.2,0.101,0.374,100.0,,,1.7978,8,427,0.4583333333333333,427,10.346,99.8,78.65429234338747,75.0,4,431,15,0,97.43150684931507,100.0,0,31885.97,5880.18,5.151676886574074,7.4108271643518515,-111.526054,-112.2851,0.098,32,85225,7.614710648148148,97.7387,0.091,42084,22830,,,0
2020-08-28,ULAKBL,ULAKB72L,100.0,100.0,98.753,5047.649169921875,456.15576171875,100.0,0.149,0.0,0.149,99.993,99.93,969879.4,285541.67,85.37533356537881,100.0,0.149,23.744,13.498,0.019,0.035,15.117,0.5516,98.09,0.139,0.141,100.0,,,1.9084,5,254,0.2916666666666667,254,6.844,99.95,46.666666666666664,,0,15,2,0,99.7229916897507,100.0,0,39932.98,871.92,1.5114372685185185,5.030530104166667,-113.176764,-116.345973,0.055,24,86689,4.973842592592592,99.0345,0.091,28155,13804,,,0
2020-08-28,SILOSL,SILOS31L,99.359,80.769,96.676,5733.0045166015625,511.5860595703125,78.29050925925925,0.17,0.118,0.052,99.976,99.6,821472.91,208519.18,92.45520902455209,99.488,0.17,15.123,11.851,0.003,0.011,51.24,16.9752,100.0,0.106,0.263,98.41,,100.0,0.0,0,63,0.010416666666666666,63,1.026,99.8,64.22764227642277,0.0,1,123,22,4,96.82080924855491,84.61538461538461,0,14101.25,1332.8,5.449265684439346,7.203224895839623,-115.275832,-118.529115,0.114,15,69621,3.001296296296296,88.8889,0.164,11587,12499,56.52,99.7963,0
2020-08-28,SILTEL,SILTE32L,100.0,98.213,92.788,4524.3624267578125,1694.951416015625,97.75925925925925,0.4,0.0,0.4,100.0,99.34,952954.76,423997.74,90.02777076495835,100.0,0.4,18.16,12.09,0.002,0.013,15.852,17.8673,100.0,0.146,0.628,100.0,,100.0,0.0,0,17,0.010416666666666666,17,0.567,99.78,89.1891891891892,,0,74,2,7,99.03846153846153,98.61111111111111,0,48490.05,6104.46,2.468718599630974,5.900938375079895,-118.712141,-119.175757,0.099,8,63829,1.5370833333333334,31.8182,0.172,9915,2993,53.439,100.0,0
2020-08-28,INBASVL,INBASVL64,99.27,95.798,100.0,4254.2039794921875,275.103271484375,99.08564814814815,0.01,0.0,0.01,100.0,99.89,1254556.64,482827.89,96.42379679144385,100.0,0.01,26.118,14.423,0.006,0.062,69.937,0.0809,100.0,0.036,0.181,100.0,,,0.0,0,323,0.2604166666666667,323,6.54,99.85,33.333333333333336,,0,6,0,0,100.0,100.0,0,64791.88,7251.18,0.9907444913267698,4.951681094702297,-109.187579,-112.024211,0.047,12,154666,1.8790972222222222,75.0,0.069,11582,4723,,,0
2020-08-28,ASELYL,ASELY82L,99.596,96.667,98.051,93708.22741699219,5691.064453125,100.0,0.636,0.448,0.191,99.956,99.47,2656647.87,474407.21,91.1616003560674,97.378,0.636,25.352,14.122,0.002,0.065,1.886,4.8564,97.95,0.044,0.806,99.84,,100.0,2.0509,25,1220,1.21875,1220,27.81,99.81,84.8097967691506,90.9090909090909,11,3838,9,0,99.29851909586905,100.0,0,35461.35,2747.22,16.344184513888887,12.400340324074074,-103.961016,-108.40689,0.122,129,113871,40.76768518518518,93.5484,0.081,38647,122393,,,0
2020-08-28,INBASL,INBASGL84,100.0,100.0,99.898,7789.034423828125,708.9542236328125,100.0,0.013,0.004,0.009,99.963,99.97,1019291.0,381075.25,93.3506248526291,100.0,0.013,24.644,14.004,0.017,0.081,16.359,0.0221,100.0,0.165,0.471,100.0,,,0.0,0,372,0.25,372,6.631,99.96,70.0,100.0,1,10,0,0,100.0,100.0,0,63542.57,11294.36,1.4932044097222221,5.221476770833333,-110.081385,-112.555671,0.082,21,141320,4.614050925925926,98.7179,0.112,38123,10840,,,0
